Class,OSCC,PM,OSCC,Normal,OSCC,OSCC,OSCC,OSCC,PM,Normal,OSCC,OSCC,PM,OSCC,PM,OSCC,Normal,OSCC,OSCC,PM,Normal,OSCC,Normal,PM,OSCC,Normal,PM,OSCC,Normal,OSCC,Normal,PM,OSCC,PM,OSCC,Normal,OSCC,PM,OSCC,Normal,Normal,PM
MB_3715,22821196.7296512,18342736.9699037,24651152.5756452,18168064.2278378,28695800.0019395,28484871.2147174,30877474.3396382,3656214.98290313,32149716.3312293,16327655.630127,20941415.8669147,21583886.6395488,32716711.4638469,23825623.4616633,29679230.2642838,5443278.25837901,30334275.7229941,7825563.83024591,24730570.6011707,36776564.3740194,31995308.3522871,27212227.8243272,30849071.9111832,35016109.0253185,19233897.4654806,15598687.005142,10216035.9788482,25319362.7536622,31451966.3726686,31279594.8235481,36807776.3233746,9940027.38659444,18097103.8805579,28979549.455822,25174307.1910086,22439099.4666275,29487995.6279429,12613817.9446899,23690274.2423026,27049639.2135438,8705850.84631519,23747430.6881259
MB_3716,8532109.84129662,5854851.20494902,3781871.46663426,6616622.88129487,3061642.1177742,5082245.16223044,5410155.98443654,6574816.03852986,5679175.83017484,5369097.28279573,9231873.59865891,5595024.28343816,5788211.92223286,6471952.14103783,4071000.88071593,3864846.60358051,6252666.23564014,3899933.45677103,5495879.29761679,7116958.8118908,5173548.27178834,5901170.97449908,5082495.66054133,4399336.58729739,4475286.3058923,5585264.08686074,7643211.69771285,7671057.89866095,9804811.4035468,4708440.11631879,5959569.7762872,4751409.28025059,6086104.51250298,6699553.77801042,6980964.83907412,5773490.99494043,7413675.1177726,1281618.28673682,4900807.76942997,6056821.22591852,4748050.83950758,5720678.55565133
MB_3717,8859410.47894215,8312021.97966447,4380343.27722711,4128021.08955056,3112563.67186433,7420443.7070825,6395341.41211975,5454816.15293851,6798979.94906896,8556148.55843205,8113207.85675554,3550347.40356856,7187989.96092996,4750958.48107855,3109669.04258815,4688515.31109763,4888114.15160674,5997533.64413134,6144049.73519434,9384444.05374201,11362508.3561881,1316595.24270577,3526360.08241246,15922268.5949574,4457174.06588684,2864025.22817545,10454522.7787142,7991159.82967933,9117853.79599402,5510119.42937419,7161524.23015463,7159242.7865614,2859959.4314972,6894688.3096813,2462930.08453154,8545871.71584598,3681769.52498774,6103833.07583821,5011001.73501696,6394251.09102919,10278383.806599,9872117.46131169
MB_3718,5902310.64728205,5666024.47001295,5205834.43371349,5000841.01466486,8448174.85371333,5198157.60520039,5522620.65108448,5689138.730834,4764606.66903709,3175015.94066814,6658433.62612358,6272825.46928421,7768071.10294352,4403693.16492668,6400375.46138223,6188511.61438732,3990443.21726605,4164537.182651,4833683.70406994,3271998.64637661,6714085.91495464,6201130.37764739,5533405.26680774,6047544.03362692,2945498.1960043,6213669.86478572,6355801.56031543,3790487.05633383,5561105.40948533,7196505.55006381,5354921.34029527,5734952.38774496,3998979.98087151,5198879.55631205,4184888.64518369,9139130.48732915,3457014.19281843,6631979.65061857,5548944.64461205,1754117.32268925,4785236.98781517,5231523.46448452
MB_3719,10853003.3996005,10150207.1569747,9292165.19711562,9907287.36579875,13414078.7930501,12321079.6688782,4616258.63618722,13394026.1510843,9879842.50712545,11391394.2699592,12934277.5937295,4588269.86981418,12801251.6372793,9977491.72474279,10453660.8146199,2703262.7659624,6273887.0161597,17220738.9311859,4507904.81409511,12482462.6194048,8232831.05508501,7849347.81124993,5406507.54706217,6090221.71002823,7608088.16943614,3757076.33164807,6983866.12288172,11130224.2638969,16311218.6379886,9397376.86253024,5233716.88153945,8118880.34546078,8197016.7318369,9014841.96236313,7824939.67783524,11474352.2615303,10801377.1484905,9529498.6288317,15307614.9260566,19569608.0803128,932118.785003493,13075645.2289079
MB_3720,142712466.214946,112372663.137271,313524962.915632,174590032.912106,41490377.2642323,553759994.032136,476194985.464343,134526677.089901,235796268.538396,136400588.913369,303754050.995537,214464884.467659,278726286.487767,196826144.797385,189340514.24277,425295888.517111,248871182.885487,156455236.243308,42780647.7495428,335669287.035421,278792750.137442,395004403.512372,305108788.381825,393229587.835299,268126297.788317,443503935.98435,129811984.749304,137454256.946045,289907724.783095,269940187.926669,211083612.321493,248739378.828517,50341806.5107087,170388293.143977,77746219.2623557,98684066.9752546,117223010.173371,247424679.312852,190103981.384096,179936642.59354,199337295.00729,254473140.688545
MB_3721,16565173.6131793,23904239.2192706,2581346.73618734,10384960.7962071,7300712.6421374,4232147.97875487,11241137.1397678,18528638.3456334,7819980.37090481,22428331.7754338,18791986.1427641,17788285.970752,15241977.7924931,31120720.9644229,4350166.51448111,14933398.1286919,7696346.85830525,20076645.2031141,13622795.5982557,22948923.5341173,5805684.16045679,21588634.2773146,19036170.9971227,14856532.4380791,13742716.467778,9485306.51752914,29234595.2521094,5645009.81261387,9785996.84628373,3800506.90769103,11516839.9838066,10701219.8113921,1350555.106284,25352540.008396,21521882.2041727,14053104.8716211,25388872.1706153,7072699.68001283,13892442.422275,18236195.6100638,13867433.6806372,4869193.51086694
MB_3722,17243803.8017491,17313005.0075633,13498706.3754911,1662807.31458314,13695280.0771102,16748437.8306259,2887276.14677838,14759345.6908198,15512521.4336348,9576841.16530328,22311281.5760181,10899253.2665633,7183328.51898759,17593758.9235192,4234464.96919728,15559440.9317093,15008516.9082457,7814710.24443678,15436137.0179688,8000308.6546613,3532410.54137491,7342147.63264922,15318663.0747432,4839813.57713568,14873086.9367825,8965634.21792211,6553159.14631492,16734882.0474492,20692501.3409114,15667868.4394602,15155330.4251228,5917370.12239712,17964632.1274843,14128548.5349594,5945696.16801754,18511221.0053154,7580194.50263975,9732848.56075118,15441942.463852,18377389.2269282,25305844.1559948,3930181.0498541
MB_3723,3441401.60467204,31855425.2117347,22844528.1589214,13698159.4604249,11586484.3143467,38124318.308723,7131433.07291385,29775354.7910904,35268141.0022796,15482832.4144623,23451859.4935935,58906020.75411,38674216.5189306,12257333.4829923,34273539.2321114,7517150.39575076,3366484.05589932,68471811.356515,111172847.401482,24968465.9936829,29013438.07157,15005697.6056837,20405105.2177241,11945123.5818542,30195207.5197603,39948006.3798504,21534635.9512269,6308732.04317362,6610797.63562907,26035138.8899091,2447018.23108536,7475761.85616338,196090966.728359,15407620.7635798,100667162.050504,5925899.01083787,27359076.9811135,48985652.8661848,52747004.8900053,25497073.896905,55714791.8014518,29147773.2353101
MB_3724,7808594.7409731,4620133.58663131,3810426.1540287,9861648.15306113,5374275.76287142,5400899.19272658,5518523.19545457,4923508.88061655,10347911.924965,7103861.13902138,8153957.32213504,2047177.80953969,5642230.04328059,5620174.61150152,3863101.58627699,1925801.87830424,3622985.42382968,4127167.74834542,4776932.50588365,3193003.91055802,7130150.3313252,22547877.4737176,2814226.48256856,6240003.29900338,13603016.5714522,9958292.83920167,9328121.45628815,2069047.53598889,8549797.90803083,1578643.86837304,6701552.07844365,5918850.78064511,7658917.13473438,7736809.50798817,10503736.3230522,4044240.76667184,6585175.78268229,12551725.7451005,4623915.20369761,6457564.84315225,7356659.23250445,5879913.93537471
MB_3725,6563554.18079903,7176178.94122959,4132324.07921256,9212112.20906511,5677473.49781147,5722867.70681913,6343768.83447428,7304824.1079081,8211663.96286378,5469703.36708715,6662062.43659891,6208661.88636721,6801142.40026114,6707649.15643367,4461219.55556032,5223241.94218765,8331673.93523387,3435459.78809554,4731391.74482511,4757003.66042815,5337223.76165955,5629670.21306344,8132050.16670282,4765620.95417941,5708207.35609969,4474184.01942602,5547617.24379956,5057131.05738988,3831175.33215929,5345410.88710917,4299846.06094948,9298464.79035909,4740819.82829876,5560803.97107388,5118640.32925573,5863569.95412854,5903376.48811455,4997508.11429972,6171731.71542949,3635996.91568533,5084828.03050333,6229333.65357424
MB_3726,27100073.1998315,19996260.5035501,16521668.4009944,29230173.4337865,22093273.5274442,22363167.6583391,19985558.2323752,33199455.9794057,34418832.0447505,23086112.5468624,12021407.6528593,30331603.6089433,20701994.7192299,27878677.3502578,7840768.02936768,12389851.6622976,36306195.5563438,6578559.60404425,29691672.9648919,24858325.0788593,29340400.1982969,31854312.3247097,21054683.8421188,14862965.9087842,20124123.4480435,15455439.0882418,29332311.9798885,6186445.17695699,30623429.8137649,30890386.4258555,1060524.83646505,21682516.1708107,15596457.2270629,12428448.0844177,36290229.0755257,1457945.75156851,18669463.4963325,21873010.2733121,30001243.0693338,24939212.3304435,20575355.8416691,16103475.1051924
MB_3727,644479.842896175,2794111.48827307,1083096.52895571,591170.476095843,617459.98241964,605998.9313188,904865.519697281,1922899.343448,364565.871930092,1229624.07368977,1351472.02841086,1097716.75828006,1027683.35141727,1006551.37333085,788797.731976356,1135806.47110717,1628149.35475475,1233330.24000305,2046437.51198095,1109107.86541423,1633070.4769782,1136418.97898937,1593107.8549626,1198803.34013299,960517.824250951,1579229.93599699,752311.130052546,1858340.76685616,975532.788071554,721643.317356131,2185294.82246196,1392444.75452101,1883848.4592702,1160143.37460715,1549286.4132581,1570520.65768247,446097.134689292,931483.699120123,1342437.86600099,1614455.49155394,1253408.33062333,2414026.70840368
MB_3728,14646420.4635633,14023090.6851519,9743112.6449988,7748997.16625573,10531646.990952,17220522.3627821,9277723.45093467,9213129.60320985,10340780.7168251,8601915.80448218,10589779.4224063,2031816.2638482,12035597.644239,3683919.59209288,14050945.2120166,17593347.3054872,6154043.0958006,10417635.0067043,4207934.41717145,8363728.74144178,16635654.6197359,11831007.8044811,11263783.4655055,20141674.4444779,9515699.588021,7527834.23649821,16313169.505925,12222093.1342947,10333990.5060522,8737746.79180097,10824437.411999,4628534.59102619,11262244.1347149,8247059.49339559,6904586.12691907,16154695.8885872,5720263.70914216,6587110.0488733,2667337.57434618,16341891.8928278,14143944.8290873,9197920.04317739
MB_3729,47591291.2910237,28009935.8400812,70635638.2194841,50916145.9297972,62356156.8612549,112638615.652272,39987089.8219315,39379590.5646642,153542972.697892,36202939.0314726,59420237.7910677,22874015.9814785,68587863.8553867,96235539.3226592,16287155.8018656,69906416.4715641,93720976.1363497,77750100.2463211,42949646.4447451,79703983.8383158,39352797.2298611,50338070.5987948,66211333.1829478,25320306.2066745,80726201.9931318,26483979.8366211,85480965.1476904,41289135.3321895,64755033.6122731,83320259.425319,38240561.199161,113651108.219089,83590468.2310677,78898347.3827922,13173011.6014764,53284499.8717064,56279141.736896,90926703.1859207,77004042.0885464,34573834.7008243,76437840.0225239,69483953.3006181
MB_3730,16520985.5225581,19974247.3294497,10302992.2976405,31846108.7734703,15406729.4519929,15989061.718943,16896381.482426,22384002.0538087,9146045.41452643,27133379.5763134,20734193.9017615,24552223.793012,5006193.26742467,15564475.5065108,31946822.2460101,31922545.3462376,9593767.62929795,19701534.4078397,6096542.12214254,19774990.1723407,13515407.7487132,22052791.0228299,8372531.96130994,20800419.7695575,15744221.9407726,14751695.2888796,14448895.0820482,7017112.76696525,8664289.27621179,16370512.159913,26569592.3086189,18873386.6745803,26139018.1205554,17270897.3896273,23030691.0933861,23779328.6362132,20017000.6445113,22336921.439014,19042129.4328607,25686067.21716,19986720.9824683,23354964.2894664
MB_3731,17824668.500137,24176746.6975938,12202415.0046232,20603185.1258416,4538089.25459073,21099769.4794815,24031636.3136173,10987971.6800846,16978006.8720363,12033082.7963842,10775794.4777847,11161469.8914076,17403310.7804037,20835785.8734602,9065732.54005486,23042598.9482687,27393453.1957618,17186954.1700302,4703344.82112062,10952420.6372972,9974680.71493378,25541818.9281937,20504778.5413244,2232676.13464202,23151764.7053407,6460506.3221741,21081108.150496,9039502.36591154,13334721.7312457,5385831.22563011,42885235.3380184,31751822.8191716,30319280.5175324,18482021.0101695,30471484.9395369,25697990.1212663,8041455.10667333,23494851.4621504,11982608.0104939,18295213.5503848,27480655.5885504,18659660.2320237
MB_3732,46306218.2434311,31973456.9189009,74698233.7208448,83443190.9556682,79520848.1924945,29463159.3666141,38359498.4423566,148096170.871772,7679750.3909019,74754536.8762052,176603106.050064,122639129.40221,100349741.005188,72014465.5549928,15594923.3942107,65703449.950399,13140910.6482242,174501548.813179,295468698.47207,9856232.24824308,14034939.7040991,21662662.9688285,90024862.9103734,69076208.4383379,312093488.413677,153115625.090651,274746933.346084,27337012.6920583,62651898.0805067,189315743.055705,62676562.9245496,188070886.948901,390313596.769603,32918317.6141192,222059824.242659,12057919.7110205,59674289.0416707,10900076.7933856,137843335.458445,11580239.4780927,77541554.4576377,141200196.280574
MB_3733,10548652.4421181,9778333.24620352,9134961.13200331,10725708.5586108,9704339.63834344,26176484.7088517,5411859.71016328,14276662.6140092,13451319.9238726,12487379.9902723,2213098.52182194,7809530.94233911,7212532.46486852,8353053.28602403,10182232.1283826,19004493.094041,9209095.37575762,10858931.4835413,9836393.07326511,13185959.7007986,9707956.30608089,9581032.06224084,9471445.82709224,10581076.6345283,7067216.12271802,17988938.0050108,14515865.8840235,11095485.2697858,24588640.6669825,13766588.6642111,10573958.4181931,14382929.806795,12292033.8112453,6229425.36175644,15703068.685623,18517482.2874477,17740597.7538611,4933154.32367984,19241685.0682951,14289822.0844861,12617923.2136462,12887398.0545134
MB_3734,54765572.9673158,11903672.652157,99472998.7914811,36883236.9769849,94178698.91122,65355647.6683619,39488435.243564,184161222.188846,8308463.32189101,16727395.9853738,145212766.122396,301621646.008113,112315452.140432,123807162.581026,19844977.4187438,82094872.8763634,33428592.6663727,309334822.915656,80100565.9264777,6352245.68107719,17681278.5670288,70917507.4829771,37525186.2266575,53010909.4657206,94841311.8475247,219402347.545594,118906777.162675,42924287.3776791,157720179.961426,150752230.558636,10352282.3054229,189551135.429848,73493803.7776825,40780954.0252249,600649491.206536,30123229.6243044,113199251.433504,79035683.5763609,54316610.786065,15745046.0120651,59664853.5672414,145785073.694665
MB_3735,7821898.8860522,11229877.7483833,9522521.79959355,12938208.9246084,11167888.5757595,12636916.6824307,4908669.21295439,11912901.4458761,6729980.282831,11972296.7554855,6641251.09775615,7560268.53848791,47088186.1910428,11673955.8494647,13052322.6753339,4889913.66951523,5105615.23597479,9126093.29102845,11417139.4528584,4889305.00488121,12001524.1029694,4732997.60289549,7678125.60524069,39025597.0297438,11970593.757943,9236362.18697416,9814851.18248859,6608022.19417465,9479348.25222987,21784975.1795041,17795338.404189,16219268.06628,17458215.4945325,7562521.87400864,48932438.7798014,8446858.98462981,7558559.06617606,10584227.5606326,54144032.1584294,5502311.66058166,11703736.9141029,61238588.4015106
MB_3736,12934203.9222248,17817891.2583757,13134386.7161175,21093673.8915428,15802365.8177473,11847249.6722663,13326807.8490653,10986689.5140365,12750205.3156426,10516897.8810041,2882945.86529234,19532328.9634755,13722748.8443887,17608805.7215251,14256540.395536,17483820.6226011,9870634.85368705,7417802.40223584,12864129.9003542,14934564.4154656,12328472.0638667,10700677.5064663,5543102.53345701,10803438.0878486,8943104.09505858,10851753.1766607,1214727.37311617,17848060.6897069,9846888.42618316,15033966.9891317,5546278.8408052,19085591.1091889,14030270.9285765,7181485.38987571,11928029.0970651,10973839.0575363,3392779.20499708,9947435.07203536,7702351.1703275,13954368.1527171,14203072.5267777,19572244.9869348
