Class,Tumor,Tumor,NAT,Tumor,Tumor,Tumor,Tumor,NAT,Tumor,Tumor,Tumor,Tumor,NAT,Tumor,Tumor,NAT,Tumor,NAT,Tumor,NAT,Tumor,NAT,Tumor,NAT,Tumor,Tumor,NAT,Tumor,Tumor,NAT,NAT
MB_366,6185509.2509351,25130527.2729373,2606062.90839016,21640107.3115353,17524754.2222083,8908255.52598795,8621771.92498993,17871745.9083345,17096530.8372514,22527182.5915949,22687481.3450791,14970447.6834174,1462398.46208469,7711283.55959959,28960049.9919619,20935971.0664463,5232988.21352165,8480224.06473078,16588246.54389,13848184.5248145,19924187.3000115,13285655.6869651,6839523.9091894,5037260.88029123,8925865.97835342,18677489.3079923,8714098.09965011,5221015.19915668,10073800.3484147,14036469.4754994,2302969.25577103
MB_367,9974760.34277532,8141654.97778045,7901752.15242644,6149926.06811396,4977741.48994386,5882066.04099183,9971889.70136171,6047915.58446459,3854493.82782485,2696600.57124266,5477987.72850206,5752960.57012538,10977194.0303366,6541285.24811548,7461998.59912359,6605125.83651566,5314670.72064868,6051978.0783938,6083880.83729063,7502272.07045773,5518063.23775286,6142612.73430477,8900406.64331398,8202190.1271774,9740696.90354179,9662423.82478391,7855384.81681226,5144906.68446274,6559751.07704066,6626069.47086107,2948992.7661816
MB_368,117959242.426288,9205383.973379,82441912.0269758,98280678.4455746,73882841.0747071,73760020.2058752,77335768.8701223,85187975.4428725,85070804.2663515,72419960.7094154,68089246.0603941,116759613.584794,41938068.0976813,58163313.1034362,110799748.219169,68447696.0073011,113657598.401353,111046192.366336,2070711.12695585,75518575.7558336,47038403.9934581,49925747.7474937,66089981.1826479,71272086.1056035,128255315.675409,142300807.211672,17792637.5371873,111467318.772407,74702035.501621,60787732.4807643,44430690.1938239
MB_369,40895715.8323797,55705756.2274469,68440178.4181425,104754636.420106,82459959.6641617,77093031.3598742,74861106.1833899,973769.934775434,5371861.17040141,30898187.9177738,49593141.1397944,152302153.96498,73746166.8783055,26569433.0594458,35145161.168853,6212237.14813425,31113741.9836495,63377729.1122404,55571320.1338203,48242339.4455684,62036365.5718629,10104947.7763775,76066494.6608759,27570564.0637946,109171487.458266,47998202.3959487,55010741.0742632,8358684.39922947,52746651.0722087,30404328.7561138,106144715.13778
MB_370,15629229.9045157,25794931.9454475,19743632.6405828,23364457.5875765,9895635.28862677,11585514.5311685,5282749.92840471,13810205.9878636,30871561.4637953,19650816.3873415,7594086.97412213,29143808.3272708,3780830.65932746,10994457.5345459,6602106.99630331,21876259.2767228,12516173.9803803,13523981.4169121,24781465.7744539,9316157.1828706,14004321.6781286,2131990.25901959,41359974.1174015,18817882.6089082,2158628.05752917,17037089.7274436,15665963.7907482,18134964.4578546,23819456.6417952,9390048.51367033,14760904.5481153
MB_371,18969715.5166549,12744119.7131645,10170846.4968386,14629524.5944595,10124335.8224267,17521722.719923,17632381.9715221,27157781.6536567,20105155.5660697,672862.898806721,29219933.380155,20604516.429012,11424224.0151008,9409154.32486142,10430930.9469038,18280017.7306513,15868737.2099296,22166491.9758834,14638148.3125969,4486958.83165975,10481296.9977558,11051569.6853673,12407943.142017,19022847.4364131,27937403.1478431,38964024.3063787,15954231.1774037,12065861.694979,12521747.7099728,6146172.80744036,10513438.6492452
MB_372,54362951.6600301,39314430.030057,66252926.8079745,594703.401634686,79831505.7554897,89884049.0913075,28949478.6458091,43206320.7088883,77545065.8074077,127566510.092982,68643975.9920957,23349381.3682769,3081544.89579222,19313344.4455574,66163456.6219568,62813741.2843706,1762099.40217202,59467738.2207201,120575324.093338,713305.84459278,66325793.227529,79588730.5716408,59429358.8554166,51977099.3638123,19237293.9694588,62359683.8603951,109842668.759583,46848655.2291159,114839106.047025,135500800.852091,73537808.2456065
MB_373,1446427.39295873,1285647.71512929,849652.514898489,1048899.05036281,1261117.10491135,1380104.3392897,268813.903424282,817985.917187455,1832584.82172978,1548714.85721952,651574.041228955,1411287.1635411,1207016.41564985,1518848.0596898,752961.513454902,1074020.10426535,1891005.4146909,1081931.59814541,1018435.44150697,1535144.89772556,1190578.74229728,1318870.62314516,1581671.64144211,1931951.36745377,1601201.13316678,808650.592034051,2115686.42358943,1322439.00423645,1150800.11427134,301330.769016765,1239650.51124634
MB_374,5041116.49813732,7635110.82543437,11972128.8587933,9528518.29768939,10054956.0070526,8597579.21405987,17201580.4595179,9553143.67940686,28392584.2897882,14447948.1224205,24974433.6439901,9333343.50137087,60912792.9420706,17244708.8642511,72755410.3249007,18548554.1023741,32481032.5015558,18888247.1622205,34568876.0230651,28115711.6025585,17344014.2137687,18764015.2665674,15090212.7313573,27782571.7188869,1330313.66365808,8534499.11250567,4196609.4623514,10009413.3323299,26472768.6985245,9738710.6169972,4192137.27976884
MB_375,4788107.90537108,11632536.9429481,15231691.7397322,2128794.84931453,26359610.859611,4882268.01661643,16652637.4969767,3626210.96646504,23203221.6898879,6137548.26639795,3237521.53714451,2276343.94200747,9731016.60052419,22673072.4745687,12032569.2577872,10254132.6111823,2173739.43422603,14418451.2219505,4431081.57442495,33105542.5510257,34217142.4699566,24564668.1432392,11014163.4435935,23318824.813972,20284398.1557466,15988315.0966255,21036189.5818706,6632667.07438187,3023123.06237233,12607008.9776359,30665193.023888
MB_376,15501069.3015056,11644100.5807414,2377153.95853824,9712102.94726229,14984047.1665047,12647219.993983,4879458.42407633,18743413.6491663,19531940.14678,8720031.05183874,16039054.0914258,3140669.93862298,20050886.6471854,10750631.2033933,1593195.07966069,16492756.699008,26122663.1765416,11989351.4799994,7113604.77187737,5366663.33220497,11712688.7106095,7242135.54671774,8450843.89081802,14036683.0789015,1038833.25789056,17619611.104756,17379816.5187796,5923512.36632817,19174968.5940096,4744122.05637622,6101223.08743979
MB_377,7028208.34799699,7361616.77363403,4701236.65039017,4684037.7769447,5645450.51482293,4755678.84590794,4088890.53418882,4927239.03904369,5647066.838114,6796942.72399589,3211664.23917317,4291204.74872052,6543453.39886736,5798114.61549162,5726171.63072707,5164417.36479994,4354998.960172,3015241.29201852,4309704.65884793,3196932.47940974,5585463.4589647,5762781.50400809,5259861.12110483,7052111.42262481,8738420.50615761,1883075.92964027,5638329.8225882,3825027.15187517,5942556.19977424,3467326.21415216,2891639.20050436
MB_378,5263770.92843612,4682010.27294894,4241525.60480902,4950641.87954757,5344693.54263225,3463460.09830056,5461112.91818757,7866717.64386082,2603410.00678371,5001507.16288016,6588882.98539089,4613171.26165796,4929029.09471498,5049093.33850166,2373287.50507767,5880910.45129312,6823318.60607729,6086003.74945958,3327655.95713087,4234916.26784016,5205159.04393182,5739140.99716156,4085043.22107235,6232044.62049773,6267377.06669348,6848977.7952306,4988854.09783457,5016251.18279025,4630282.74402938,3450300.70440171,5624348.44449743
MB_379,46718761.9285521,94580904.2699292,37083444.5103451,6173008.40683031,80828277.1457239,13155050.4217255,51568137.368378,55768743.2801677,33945741.0990705,84303615.0825947,17518360.7267945,10723428.6836679,10093936.0254202,43119275.0291664,38363703.0830778,85164861.769022,51673620.3520251,37353959.8910749,51856211.3533042,70926469.7850875,28742866.9918987,46969270.8045571,42789786.8502221,29994569.6480123,32089252.9357504,52916646.8796939,4345273.17452522,2560867.47403304,11397450.001108,48937517.9607264,38971543.5838006
MB_380,11293524.5361244,8349591.55207467,1503076.74922016,18120515.3319888,15404370.8792257,22966773.8515693,9805478.88283806,1727888.8172679,13779209.2406743,40852151.5519761,24690421.8201668,5080408.06589409,26808955.5026092,32592194.6705054,40653381.7067492,32661357.3911718,4648606.11360875,21665826.4598898,29803496.8039799,23246185.2799028,16358794.577278,31000065.7314785,6748869.07653177,12476552.2220147,5177529.55767957,15396712.4299133,3355351.52593072,55488528.4035495,37653235.8608086,16451031.3579778,1394949.20668052
MB_381,14509012.3031707,21081810.9566171,16446623.7909533,25290948.4684233,16784603.6627451,15837252.1650316,37317726.7449268,1200529.04212906,16398657.1467424,52793799.6791213,31712078.3637805,25025213.8834212,3140282.84108127,32626294.7226449,40892741.1317929,12377585.9881461,46030071.2934214,19144578.7412499,23386285.5464471,32760741.0802529,34751874.0251872,47277995.5528878,35252371.93141,53548051.8070739,11677617.2004124,35072413.9488257,30944142.2089349,35262509.5934306,5267696.42766507,11086215.1031697,5177381.76371967
MB_382,23639467.6006833,17199965.3131806,25425521.4549819,33086684.6203105,76980417.4205478,58795013.7759048,10808499.4398654,17834233.3189514,13153708.235908,19162302.6371772,49002375.1041065,24716779.9051967,14796539.5928854,28830147.5925772,14217854.5361726,9310880.5946941,28344296.3475275,34734751.8405765,18432188.1448704,29550984.9018001,35217526.9166167,49620610.7557073,18421264.6591179,9451423.66536068,11537194.7010161,12968432.9865885,122124106.052465,28785090.8227034,12941547.0883605,31688060.9508309,16781515.0921348
MB_383,2713263.9574763,23659973.5546289,20658989.8924053,61259132.4291188,9530576.95084824,13795787.5501218,10925205.1092704,20673340.1413651,9899664.13861653,3099079.18909308,9369421.83519107,23769286.2498679,12755091.9883532,14344717.3794439,17734658.2402861,7150905.47229632,12389718.7239974,9897303.71416286,9646921.52187059,12075865.5005547,11189339.8649965,23288348.1669013,23516732.4534298,12604549.5293998,16293726.0252579,10823557.89992,13517364.2503368,2281197.59465249,7716310.43695322,4607673.66941847,23425026.3926663
MB_384,19748357.7745583,8330963.88481472,23167618.7065282,18277950.7872007,7725963.63662683,14808020.9124054,25287485.5581784,9135542.59831673,21966023.1227564,11382086.8989071,1505774.65412218,1830480.21436443,8498054.3252842,21785071.2159519,15922099.7953762,6546152.38137483,167459.56638702,12094949.7189298,18464179.2615675,14047785.5317597,14580775.9843333,8117869.89906941,20489804.044,8630454.71269904,2667435.94930477,21512760.2226191,13105776.2556577,6572825.73751881,19562991.0482158,2608045.65777957,2116890.64145793
MB_385,10974457.2235959,6415694.37587404,7393667.60788865,6217509.07120075,15882097.6468205,11645799.3100804,3780701.38065206,9167622.61664252,8256142.24112285,11992346.3181467,10801892.1837958,12048315.0112216,730685.48829395,6258489.81296895,13174599.6456986,13805742.2082021,13688676.7308276,12169089.4421323,13065417.1364031,12982414.4007643,2662822.1746396,8825701.2540425,5923992.67214872,10529788.8869156,8323741.49750236,10038057.3152716,8928243.72713304,9451694.88367831,10147186.8154641,6105602.59035695,9719856.57358446
MB_386,12442127.0799301,10475134.0663779,11901329.1308655,17999664.3477497,469208.811560733,12060066.3359381,8706771.37446721,6457344.28263632,20062057.8766545,44968334.5577981,11100627.6995524,11068464.0057495,8984047.48181415,22171873.4119107,216431.124851048,18969057.5570071,12236455.0667239,12683784.7677964,8514464.9766522,10169075.3285635,7541908.64732466,10730719.6055245,9845409.20651875,494821.781082017,15412581.8688748,3154069.41853809,70297527.1876738,2185814.10863257,10706132.1561089,8317310.09943675,15996142.845302
MB_387,21546495.6273533,10644900.0723406,8663572.98245255,35135654.0775629,17643500.6666596,4645597.70488611,22364996.9758513,29376089.5742837,37210305.3211951,33799975.455678,33478312.5365664,5278320.38823106,22657259.7385045,11085038.88734,23004126.4500989,5576771.22649796,10476519.7913935,28592315.449817,11702356.8066207,17868588.4163092,14563827.1466803,23135555.9868366,19258513.1198024,14525956.6748066,6987628.67584134,27560447.0934913,12248554.3936472,18219938.2229955,36439517.8619276,41772251.9162693,18903662.4279308
MB_388,5061798.86812074,4582867.22725123,7107931.75966503,4901205.9693159,5046975.49649594,6780570.78896183,4714490.79274764,5793057.85750441,7008613.73387515,6273225.89998079,4541614.89693692,6109361.60137754,8460213.13044747,7207417.57872692,4379814.15287619,5634578.71559866,2594156.34067979,415865695.114919,1445191.69423687,4758074.5710426,5406793.50292252,6284646.31957797,6568881.97888411,5041908.85037984,6001319.83680052,37623216.3763452,5845819.15841803,6633734.43611377,5133655.72824261,6309496.681953,6481126.98850706
MB_389,7720140.24695043,7227453.78028862,2305166.59755947,7127161.04397781,7168450.20671975,9401303.13781631,5910637.69110119,5331472.34216555,342945.702311015,8665276.52440031,5408584.62331046,11271396.1097597,536356.281712454,7450651.89213893,6544340.00643566,5428800.72108117,2564283.35402696,287142186.78171,477533.774703794,5453048.1054992,11333093.650667,8864211.21687655,5637163.32980439,3216281.30754777,4857428.65554423,36496780.0994195,16800758.0530046,6235839.41586313,4665420.42374721,807499.517374935,13639680.1578182
MB_390,8430590.21731476,6282637.47796294,5520780.47323258,5104527.18612424,4927206.58861429,7191630.07422122,5901026.89570623,4241851.07965432,5125475.89550633,4476971.22573067,6751474.57100212,4332665.14154752,7724686.47254839,6083278.09587907,8793724.62881085,5682979.64382119,6922201.6804505,6537696.21216226,9217044.60770086,4980228.20807852,5332357.43207827,4571117.34955389,27422963.6601359,5402866.79457989,3203978.60003483,12989036.0779904,17301914.6473046,7737474.01786082,7696070.72541029,4507753.89140812,6762963.59795767
MB_391,9750345.450608,6757107.16878567,7900083.96626137,2174272.93083202,4107461.36076759,6594276.22226877,5889149.61289166,7101405.68924948,7368957.37589195,6414727.51986854,8988593.58134386,6397710.62169421,5192615.0898668,5925145.28423282,4149792.41195526,10620963.1638204,6786429.37096713,9464766.52330226,2746283.0624739,5318613.34030556,7486526.02263368,1283235.48129984,4433658.51098216,264709.233210241,4980610.94340453,5467656.51641754,6022049.28309513,10777263.7260631,6820180.18272259,5694644.73887877,7812175.99153306
MB_392,14270252.1161524,18276182.2037584,14015001.468935,15602430.9715314,13481660.9057638,18302909.9500122,7494365.19373198,23628636.597309,4359176.96275249,5060696.18282401,19658128.5864086,17137495.0697056,11488649.9551656,25595914.150531,11045568.7861147,1336387.96718013,14146179.2511666,12566550.1000859,24023170.4485151,4573474.50367614,5526227.02220406,17453382.3686874,8987657.07968348,10809229.9675652,15922476.1226754,25384277.039558,11331781.5168584,20551713.9117019,14037004.084946,11728020.6969082,18876370.2227508
MB_393,1537990.22653451,1114160.80210133,535359.193863258,1166950.48665792,1229568.6020168,2137216.33788206,1355007.20049898,966617.808704595,1665416.03176058,1536222.8666712,1628078.61917455,1137431.22741438,990957.938652637,1516634.29961117,545748.34331147,1347763.01041555,1295466.12481954,1215676.29370412,1199499.1721616,1044068.25591203,1218094.40069157,1103754.46223976,1600235.61333599,1442492.24381505,842718.410897747,1400115.38479765,1357362.75693084,1688637.78042353,1354696.31621622,440843.006654527,1600322.1906263
MB_394,5650611.95708335,7157973.66564639,4612238.60359605,15209748.0153152,28318773.9147833,7905496.83858324,10628901.3971711,9703761.98709875,4274787.52402769,10204922.1079818,8117990.94586212,7804705.3255458,10755979.5131875,14207001.4986816,6339234.28401828,8870117.46117028,12651424.642712,13683380.7687438,9455793.48075415,10962193.1302628,6231973.84610522,4681542.8480561,7495009.96982107,5802505.94136547,14102955.5635491,8438692.48218662,8808947.99864711,10865174.4843075,10300861.6767356,13808450.0595144,4697468.00037876
MB_395,24201412.8647544,22037681.0848447,13418567.7130499,2657451.28834439,4983922.74378274,23139367.5236273,4589731.48795361,5643116.10456078,21288116.5409537,10230668.1945786,23442618.6056989,6809093.62382286,29347313.2483736,6729037.89716499,17842474.2764346,9945195.78202437,15395859.5319258,7983367.68923173,19120536.0939709,2975637.63659646,22034530.9457379,16935088.7693248,18264630.8110822,2624185.6355399,15680047.993912,28938248.2045811,15451513.8450051,18659359.0795121,10215465.5881276,20411288.1228212,16477657.7716483
