Class,Tumor,Tumor,NAT,Tumor,Tumor,Tumor,Tumor,NAT,Tumor,Tumor,Tumor,Tumor,NAT,Tumor,Tumor,NAT,Tumor,NAT,Tumor,NAT,Tumor,NAT,Tumor,NAT,Tumor,Tumor,NAT,Tumor,Tumor,NAT,NAT
MB_2235,17034190.8189954,11843114.9535521,15968291.8067224,10504118.4800535,14325915.822082,9539578.63248704,10957328.4232229,5260812.91490562,9550872.29472156,8746839.51800884,15308270.2962173,9867675.47746495,14408323.043898,16987107.130365,16709403.4199239,8028116.73828333,10122664.6051776,14600336.5237655,19952329.5566006,14434307.723138,9969161.97547599,4456610.34882347,5187472.42238835,3273894.16363694,1324191.451999,13775038.7353429,15837517.2646682,15242398.8171664,2206654.11499055,9464509.4658854,7341874.25325345
MB_2236,127274102.015455,90784035.525712,59270943.2394433,102890199.20742,57445458.4743984,146605545.392458,62845746.8929414,115004597.334095,92496668.5623617,110087397.155499,166266514.177859,116050608.776747,109049187.916834,167930582.248468,93643926.0872065,118336145.060803,149674333.807723,77839381.3667839,99386076.5355798,37478711.0796527,66494159.1464787,134579190.327358,102714610.254047,116346646.280795,91831659.148501,159002373.036487,109107914.609044,104857125.731256,73857611.8966686,87847304.1222394,55177471.104237
MB_2237,49495813.9543535,104063643.180171,54164678.6530622,125955316.392198,74215379.6718085,20997529.4532835,94791978.9240919,57649237.836941,84583053.5298953,56413651.5167086,93303251.332909,13872487.083948,42399023.0416145,105296358.770351,58152370.4481078,76018216.7158533,74022265.2377103,97179745.802167,31763613.1134582,72926322.328195,50667931.6639616,60923877.8651801,100905284.44326,85302749.8172657,63613776.60371,68181507.1864294,86578388.2397189,91268887.8152113,91824764.3099363,72951400.7570395,125055756.71573
MB_2238,8835542.81803671,5873000.74242371,4542558.82367473,5746353.95180111,5121607.53016907,4387313.47117592,9690596.56328505,6026981.49625048,5154073.03812377,6428070.3741845,2757883.5768345,5101722.45642223,5483815.49402351,4166459.77862468,6796189.5253777,5078898.8129058,1449703.04324901,4239127.24895273,2168074.26316009,5403922.7087469,8454566.93375329,3950813.11702632,6159206.93264945,4170572.07552948,4021840.79370501,6348268.79193509,7226008.23804841,4648109.29455333,5707414.95586622,3465504.17998092,5572832.41094898
MB_2239,7064096.24232917,13104170.3547842,7619001.74568153,10265730.4881052,8850927.60470667,6444703.94620698,6517294.02192568,7290147.83465891,6495493.77797835,9808618.3483367,1600270.0666328,8826682.84862632,9143615.81280971,8469017.17311933,5138558.68299126,7300540.62520092,10321221.0797959,4816244.04325599,4663400.20782802,5993891.30431898,4720822.73140718,7255136.55774248,5938486.37008801,7450489.86730237,13697473.5490389,2852834.76210806,9636215.56233143,5115786.59978409,8567249.85082748,6979955.44975644,9426127.40703914
MB_2240,9854374.85857477,9259825.04043483,9147191.41616507,8883307.40811093,11082700.9472998,8946513.85349782,10953636.8503003,9342613.35034553,9908693.9563263,7955822.3279108,6994908.76015107,9313917.03605578,7552907.54126471,8650513.24967075,7055125.24705489,8231172.4247702,9921555.98525933,9021394.99243531,9042480.62873234,8574480.27922122,8662823.08116827,8342952.33410485,13135315.9651034,10658758.463001,9894018.15282953,9168010.51253875,8486361.13602108,9404218.12314625,9389710.13475566,8468881.44161068,9133899.27880987
MB_2241,29776845.7290566,14546497.1859948,5867382.45355309,14820941.3480202,13311042.2232744,26741454.1834156,4273974.38861098,14178957.285941,22934927.5452215,12408188.4139751,13236902.2242436,33526380.9980417,20674121.1793517,17764212.3264882,35365598.9666585,19995103.5580339,10389288.0254593,21110787.7240123,13118604.4519682,19656801.3823519,14550708.7099413,10389305.6720612,19225851.2432885,16972798.3584346,15470036.3940757,31320096.0114859,23817693.6755055,24065725.9326738,12197578.638149,5677855.70048441,25573959.4180849
MB_2242,5345632.35179321,8252471.45459192,6334629.08977369,6811583.53117403,5816219.94160921,9440813.31636578,6773541.29579673,7025213.57591964,5530570.35239568,8660421.28104633,4703089.00615111,10373894.6678628,7321772.93577291,7717290.35864022,5034615.42552114,6908441.04202528,7528065.55955656,11088491.936706,6898108.50362685,2687969.88908836,5529287.76163197,6374271.97410891,4136422.82631665,4606799.20976604,5119477.28840963,7491555.23881003,9249812.4017065,7851070.65380353,5182562.37343865,5218378.99244467,4856732.60003368
MB_2243,9810963.72018018,5919024.75583375,11656962.3522571,19273693.0861382,6777650.53947917,5176341.68151751,10177891.6967694,4828138.89484908,7872508.97431414,19776544.4582724,9047736.46893252,8544581.79254339,4205103.58146087,9133867.01973046,10237203.2859237,3879668.89237157,5316818.53346051,5717515.5589976,7789589.44835348,10466914.0961151,7691682.02855995,19305558.9982438,10498171.1573085,5474340.48305107,13687096.0960398,23591392.2833246,5118628.9897502,9877567.39843897,12224924.8798987,5542960.1646421,8038021.25886775
MB_2244,14780972.4730582,13386744.4266474,11384410.6738731,3650811.37962,13655507.8661581,1990338.88026383,11797840.5119117,15693890.8303864,12598838.763191,14730766.9420323,12191882.1574435,7154301.18911587,394960.422476914,8099354.3480855,5273644.50720708,20886117.4855023,17563595.323895,8401027.69889136,10374163.1058185,7115551.83621058,10760202.8554828,18166518.0122393,16221710.9488803,6310315.19441822,9778196.80816433,5787357.12391323,4848411.82561911,7218136.03494855,14634756.2616729,9914967.80050308,10335826.874304
MB_2245,19478262.2637268,9102758.71159386,368389.975820862,10963649.5202779,23943282.5122256,1431684.07782057,2733700.05121661,16662291.2338936,22935203.9241042,20803429.2250983,20864613.1694045,5490838.05089422,20594819.7153366,8856576.95434441,14087442.7589547,22476362.9671449,6936829.28119887,21637980.9342294,15357922.2612424,10606146.9990527,14648850.7129813,8969895.88023052,13530943.2060316,4192951.14926241,5514278.25570986,4297648.37789807,20522785.0449932,16340935.6532423,16269095.1562192,14234817.1578081,13386558.3114318
MB_2246,8881947.29294068,15682435.4831444,10265950.0084995,19682672.0538948,11514911.3800302,14418506.8979407,6460935.4513728,9332371.35846102,12195129.6253871,11943603.4782075,294783.592927232,9956797.45076127,10509077.1406685,16715739.761653,7632539.90225586,13739421.1831088,13208117.9696749,12130875.9928609,11607327.8196699,18481370.6012249,21420034.8602487,16452158.9519913,11684500.8580442,18653481.869443,3325741.09524931,10686892.7908499,4041090.66147684,1760017.47454984,1302434.8312146,7966923.68284198,10194015.3713838
MB_2247,147122651.609782,59314436.1440565,120229077.529823,54612392.6319149,51959097.9504968,36319652.9925312,60611026.082383,140776977.962828,132373926.559133,62649470.0340033,42363445.1816033,41452187.8696605,267782796.692542,55845564.2180555,370789216.40459,106821728.756131,27062142.5078837,85172194.0254289,56511212.2127142,212842774.496358,55368334.8511304,33874135.9377752,76938549.33875,35802886.9269568,20524612.4065214,43861917.9475663,27784087.4482997,123867094.912154,60302984.3991077,97290401.9991647,144157907.924311
MB_2248,42313515.3716257,66540452.5366309,57245304.5855333,7399752.72841996,29080386.2257634,40723054.211936,37658641.2776442,61649198.2945073,22214476.4542699,18580339.5024157,32703184.8464555,44935239.3111277,9192114.04119555,45789152.9427997,48771120.1471781,43763465.8366501,51853638.6105662,21405619.1124189,10106570.0877349,25347555.7991996,39690590.8180437,5709593.49358251,42428172.2858987,32568472.8037637,41506737.0838156,52363397.8893403,40558083.5707922,56920534.8525957,49196294.1011747,60011362.3243036,10029168.527466
MB_2249,4227167.25059672,3306697.78557406,4043599.35851073,4755706.91614127,4211111.12951123,2791647.69644767,3242484.81326707,5214108.99882593,1728806.70315432,5771610.30275088,2986487.88246859,3665287.17139133,3601615.77615077,2995618.56712607,1884142.35429944,2119091.16895471,4019526.04149567,7171848.02022153,4048985.04305806,4243902.04593223,2058731.80284195,4349664.94494526,5192180.94022668,4420219.62340088,6432731.03439746,5527434.15390979,4102359.39104737,3394867.79592811,4523594.42191185,3476779.08356931,3409310.51878202
MB_2250,85995441.1872048,69061147.9001646,5619239.42213941,53634421.1957754,97333146.4254999,47673056.9680841,36914932.5317108,93708685.9816709,3983261.9835687,95057171.6549338,65160513.5722498,68283834.7625486,58086784.4564217,74364939.6531016,125209751.398295,28623937.1040196,77640491.5597454,75519958.011189,86658949.9485535,69959720.8247117,48647686.4736408,88667512.0616084,68669522.9534703,32769525.9221271,88542466.0189876,54023804.3105427,45808077.7042884,91318796.6912515,72794416.1653506,66716413.7088522,38549277.2261824
MB_2251,47487946.9004453,12115448.2417038,35564114.2631189,41975979.5850452,19035865.6317414,19915795.4927182,53188827.7904325,40403803.6207235,34002219.0427252,28217306.7222274,25085176.0167799,23214101.5544312,23539784.8688085,30045201.3728073,9305896.91469281,29885485.03508,22858376.5038917,34664705.8678013,35052242.4663317,11613705.3221219,2577457.55156784,34470443.9946023,39099636.626075,30338175.1928769,19374897.9868217,17749695.6809146,31806040.4751204,36586403.6235826,26718778.6858346,41536719.3549609,22466504.9467641
MB_2252,6805734.57421679,10047086.911668,14207482.0723681,11959341.602085,9852492.32031656,7887357.672271,18255396.4238542,8268891.34813839,6884408.61073778,9563514.43785622,14288213.7469388,12262151.7648868,12127405.0194744,10844081.9259229,8614591.56358793,10197296.4533963,8232531.90428785,2285517.18163819,17046083.9470537,11147979.7732431,10551857.268312,6977351.347844,10211416.5964156,7709217.28645559,9968426.9198047,6678951.23200546,8820327.63922667,3504792.71645615,5558734.69510393,9138433.34911352,19617456.0665496
MB_2253,7339180.2835987,7141903.47663934,5684600.94568803,112443.784592736,5276897.05756579,7613464.62195952,12465611.1485501,5960486.24739758,9901633.26198892,8533577.70244925,5387599.86411195,5994436.51597765,9151733.2405908,15486270.8358069,7219325.30705175,9837226.51060808,12406642.3389929,5093051.8765511,2458460.12888912,9579186.35988312,6149195.60277492,6793477.6723754,10845289.4855968,2238214.31923974,5780208.28969683,8277201.64535233,4720456.21554025,9624401.31982864,7141857.19809436,10549877.5953063,3367508.16803646
MB_2254,90123005.4563428,52345312.8423985,66887032.1979908,71614059.3775625,86198252.6178665,40341913.5495177,55483681.7359318,117134214.84188,62933077.9436908,101862066.144361,72970768.4898484,88877954.1286345,125479320.205838,53123625.8601907,7989789.0934751,56827015.2187115,86472556.8198331,30506301.8671951,66608203.2761222,10356771.9045199,54343073.1178826,70986103.0230433,44023498.3508077,82424104.3489859,93754374.2081998,6253862.22265779,57282118.1719986,110164564.501967,38278178.1928395,73310923.8128503,74550724.2860961
MB_2255,116162569.500277,126572432.951287,127603471.241428,157104045.182847,225651227.187761,86946074.4332843,327765603.492287,120463187.151142,49984261.9288331,73781640.5035749,19504181.6881633,88763380.9820616,83620277.0692869,81824840.245577,30916314.3993458,263903043.48672,248721937.926698,69501182.4061391,51955377.0660294,159649527.949847,199169458.707014,85210097.7681675,132852393.750136,132129041.397955,100591777.70475,169881195.182477,42509399.625452,110147619.17599,98725232.6857786,432225462.793374,248024960.482423
MB_2256,12812887.5787054,12772332.1803954,20527948.3543683,10236512.6433924,28624764.3937351,9387084.43523948,7024682.63609456,32215816.5072501,26238045.946487,39623730.298301,26547524.0548861,37685874.7248493,16774113.1997971,41929986.7786273,5653175.54508495,8586397.69277247,22679127.3399313,1495073.87060883,26002237.3306472,15116214.5952077,32009908.4221136,34420501.3101134,57911401.102593,39576982.2796889,7940286.69458093,25927982.3450443,27154320.9356998,28985994.8824644,12680354.225052,32822227.3772365,4088828.1153153
MB_2257,9311869.65855319,8838793.34811411,8247212.97818582,12584842.770077,11203381.2951627,8636223.82795222,8144059.22415401,8134588.84080434,4915680.24314005,9857571.12721076,9231738.65122619,13899655.7525664,13150215.8979942,18809025.3158103,9212284.36380523,4851592.18607089,10295101.4898157,9676455.23208893,8171636.6452692,8756224.52845984,6665663.12119962,9663894.98163747,11715649.3941247,10282938.6214605,5629361.00523289,10215248.9891087,8726705.85034523,14701648.9895643,12066659.6286396,8462688.94824571,11195035.2742466
MB_2258,4307688.4787141,5969516.05302183,3928101.94440327,10378586.2142879,1731716.38098218,4903067.02983874,4799387.15666795,427277.038447635,7318922.20755207,7766178.88112337,10392498.7838247,10550200.3382618,5622057.17136269,5041437.76119888,1079539.41472035,2097334.69088427,4760541.69789471,4277770.88672955,3339025.55967309,9465128.80268923,1977946.22748226,6230977.79575801,7799308.89125757,9876274.91605402,6017044.68139957,6616210.4611215,6271727.02081368,6471026.03073489,5009394.83524107,2652589.89506351,5842068.44798316
MB_2259,139357308.887451,142610951.489489,308304045.173175,185042359.462222,161645427.923854,207871815.889809,26230033.5855043,332677115.499097,29858820.5375594,101465741.815995,193119873.320225,116591551.850706,25826400.5096914,193608475.019187,133355308.781866,215676869.75651,64625159.1255446,257602467.812386,223140692.198996,73060600.6509857,191687479.578703,156036868.006417,143587528.974316,112318977.381395,84361169.0387027,250012124.232406,256610847.802891,185965363.246139,215563082.381507,183334782.892797,258436678.107451
MB_2260,3486417.51181856,9394436.07157759,4598381.91380235,15788169.0613081,16021344.59052,17286636.1641829,16201326.3280489,18300227.2783597,10891712.8850795,13389430.7694531,11616027.4196979,2905549.9717834,5807029.41147321,10404108.1158438,15735213.7215763,14502884.3933874,10715627.2114517,11625901.321189,7016372.16788703,12897428.9681237,17431566.8337667,12765335.7338789,10440367.9867173,15925000.3957107,11985808.1324287,23999586.3689102,10683974.5806058,2910061.89301458,12849603.3851929,15577219.293734,7275514.24942569
MB_2261,4714230.5059466,5062936.67174542,4395537.56950931,4799992.7794324,7721887.91594705,3344214.57766089,7236647.68110348,4947029.66785573,3236861.68697889,4668435.87682119,6709325.43466953,6959890.48594139,5908760.97542477,4578717.71444597,5517268.44868975,4030650.14701486,4648249.09190603,3374128.56960617,3937655.81799699,6022856.69846362,5331418.92635045,4810758.99744959,4690964.40308354,3160627.28553998,4083425.68056065,4752219.58981971,5562992.47778796,6014445.13433599,5041110.73814578,4490144.75913636,6355307.53896387
MB_2262,9852979.61642246,15995718.1267904,9175263.65828021,9029103.90787519,10478148.4585,12135741.990259,12007583.611924,14607425.1073067,9903363.08430958,8387393.08617238,4181042.04350667,17426093.5571155,10034095.667685,4439393.66104089,9381149.27900626,13692699.3397604,13311418.345744,5658299.21072575,7711390.43332046,8625119.00622216,6793005.75851088,5916552.89987067,7070003.62903945,13177268.7899757,11044643.6982001,9231116.61259992,8430599.73784341,7753867.24890856,10089472.6759699,12276148.4145957,7365497.03531373
MB_2263,13660688.2063042,778485.894510794,14311008.8782114,4229593.55827459,8878636.19683481,14672961.351594,5738973.12306634,3179759.7555941,13483334.1227753,12580134.7193441,6186575.47796279,13823004.3209532,15693123.6305681,17020061.4807136,8286167.07967479,16646219.0756931,20949716.4955885,15448760.3984327,10733209.5451317,12445005.8754446,9311956.41520085,19761100.4922143,16803554.4302729,16964760.8406786,16125130.9845368,9133823.47279791,11644611.6948894,24680641.6233184,1719976.0462098,992249.747531272,4823545.55833116
MB_2264,135353826.186962,68360884.7598029,132305952.613546,114416053.487499,11026871.122257,82314711.8106267,22345981.510556,72875103.8363458,30364978.467593,41607423.1855121,100986208.410056,107042263.143327,117584674.488437,35263682.2280386,81503155.271853,39846814.210871,38249240.8147796,40338987.6823827,975229.945904538,124029124.45733,43834119.3412204,51814897.0116843,107695355.955701,64761724.579205,64938005.9382309,5814381.38015889,100151213.639545,44971096.7812236,84046503.6300252,64989013.5680289,16476858.8220341
