"","Comp. 1","Comp. 2","Comp. 3","Comp. 4","Comp. 5","Comp. 6","Comp. 7","Comp. 8"
"A0MZ66",0.39171,0.51137,0.50401,0.51127,0.50259,0.49801,0.50638,0.50555
"Q92841",0.39139,0.36492,0.36365,0.36071,0.35555,0.35121,0.35747,0.35971
"Q07666",0.39124,0.3595,0.37515,0.37185,0.36805,0.36679,0.36474,0.36429
"P30050",0.39071,0.39826,0.39278,0.39789,0.40419,0.42883,0.4263,0.42502
"P54819",0.39063,0.35743,0.3767,0.37635,0.37293,0.36866,0.36927,0.36987
"Q99417",0.39024,0.5147,0.5191,0.51715,0.53836,0.53147,0.52831,0.5376
"P60709",0.38993,0.44284,0.43622,0.44928,0.46652,0.4752,0.47278,0.47123
"P54577",0.38987,0.35357,0.34753,0.34232,0.35591,0.35173,0.34979,0.34857
"Q13190",0.38908,0.37934,0.37315,0.37097,0.39664,0.39454,0.40907,0.41261
"P51114",0.38848,0.79295,0.78041,0.77193,0.76011,0.7504,0.7522,0.74959
"P18206",0.3884,0.41986,0.41494,0.41795,0.43019,0.42454,0.42622,0.4249
"P35222",0.38826,0.8056,0.79856,0.78526,0.77133,0.78787,0.78605,0.78472
"Q15417",0.38825,0.35699,0.35083,0.42286,0.41605,0.43187,0.43079,0.42921
"P07996",0.38797,1.0417,1.035,1.0342,1.127,1.1193,1.1152,1.1115
"Q92526",0.38774,0.66905,0.66879,0.70583,0.74982,0.75764,0.75364,0.75349
"P09543",0.38766,0.3515,0.34834,0.39054,0.39269,0.39958,0.39804,0.39842
"Q9BY43",0.38736,0.49802,0.48948,0.48985,0.51835,0.51371,0.51091,0.51015
"P46108",0.38732,0.35206,0.352,0.37554,0.37339,0.36851,0.36828,0.36886
"O75400",0.38714,0.42104,0.43012,0.44311,0.43616,0.45174,0.44894,0.47034
"P48444",0.38692,0.40539,0.41756,0.44962,0.45318,0.45757,0.45737,0.46114
"P62316",0.38667,0.35833,0.3525,0.35799,0.35724,0.36027,0.37158,0.37117
"P43897",0.38634,0.43998,0.43251,0.47149,0.52368,0.51948,0.51632,0.51754
"P38646",0.38618,0.45977,0.46088,0.45574,0.48164,0.47584,0.47286,0.47115
"O00442",0.38591,0.4069,0.39998,0.39367,0.48152,0.48393,0.48594,0.48539
"Q1KMD3",0.3855,0.35585,0.36007,0.35403,0.34794,0.34537,0.34461,0.3484
"Q13619",0.38502,0.35034,0.34955,0.35261,0.41183,0.41954,0.4581,0.45645
"Q13740",0.38461,0.56976,0.5794,0.73498,0.76187,0.75596,0.75416,0.75584
"Q9UBQ0",0.38238,0.34667,0.34438,0.34291,0.35342,0.35021,0.3508,0.35205
"O15400",0.38232,0.35652,0.36356,0.36313,0.35709,0.35893,0.36039,0.3612
"Q9UNS2",0.38191,0.3637,0.36007,0.35735,0.35449,0.3509,0.35036,0.34914
"O60749",0.38161,0.37838,0.37482,0.37559,0.37008,0.38779,0.39026,0.38883
"Q27J81",0.38133,0.37357,0.36718,0.37361,0.38125,0.38455,0.38215,0.38606
"P01031",0.38133,0.54807,0.53868,0.5321,0.63934,0.64361,0.64011,0.65306
"P00736",0.38066,0.59303,0.59674,0.61533,0.63504,0.65039,0.64638,0.64488
"Q7Z4V5",0.3803,0.37473,0.43423,0.42728,0.43816,0.45871,0.45604,0.47533
"Q8NFW8",0.3796,0.48974,0.48196,0.48002,0.53213,0.55972,0.57159,0.57313
"Q9NTI5",0.37953,0.35441,0.35863,0.41585,0.42709,0.42656,0.42395,0.43896
"Q15637",0.37925,0.3444,0.3544,0.3481,0.37367,0.37037,0.36805,0.36949
"O75116",0.37909,0.45824,0.45056,0.45363,0.44593,0.44115,0.43953,0.4393
"P09525",0.37907,0.36422,0.36081,0.3594,0.38406,0.38216,0.38248,0.38434
"P27701",0.3789,0.39439,0.38898,0.38214,0.39038,0.45017,0.45664,0.45618
"P63165",0.37867,0.45903,0.50895,0.50006,0.49586,0.51437,0.52484,0.52392
"P59768",0.37824,0.35281,0.46684,0.48605,0.55238,0.55732,0.55449,0.57495
"P62273",0.37754,0.44107,0.44394,0.44886,0.46064,0.45669,0.45728,0.45791
"Q16539",0.37724,0.46157,0.4541,0.46707,0.46628,0.56007,0.56325,0.56206
"Q9BVM2",0.37701,0.38428,0.38074,0.37473,0.36947,0.36546,0.36382,0.36272
"Q02878",0.37695,0.40304,0.39743,0.39564,0.40222,0.40383,0.40131,0.40336
"Q96I15",0.37652,0.57442,0.59466,0.58885,0.63405,0.63017,0.71321,0.73192
"Q14956",0.37498,0.34049,0.33467,0.33352,0.46424,0.4764,0.48454,0.4923
"O95155",0.37491,0.36588,0.36585,0.36111,0.35462,0.3594,0.35838,0.37727
"Q9H2W6",0.37434,0.35942,0.36392,0.40631,0.42147,0.41936,0.42326,0.42379
"Q96B97",0.37415,0.33932,0.38781,0.38159,0.42768,0.44448,0.47616,0.48252
"Q13148",0.3741,0.34052,0.34934,0.34762,0.34156,0.33855,0.337,0.33575
"Q9Y6G5",0.37404,0.39373,0.3935,0.44794,0.44126,0.4414,0.44138,0.44383
"Q01085",0.37385,0.39953,0.41241,0.42484,0.42934,0.42371,0.42299,0.4217
"P07225",0.3731,0.55048,0.54378,0.5363,0.69375,0.69046,0.68646,0.69561
"Q01581",0.37267,0.83138,0.9122,0.89921,0.88583,0.91283,0.94904,0.96065
"Q9BXR0",0.37259,0.46763,0.47883,0.48708,0.4816,0.48333,0.50005,0.49816
"Q9NPF4",0.37256,0.66007,0.66973,0.66011,0.65125,0.66708,0.67659,0.67713
"P46777",0.3724,0.39381,0.38943,0.38514,0.39007,0.40228,0.40042,0.39895
"Q9Y3B4",0.37195,0.35875,0.36297,0.36185,0.35675,0.36465,0.36769,0.37703
"Q92530",0.37163,0.42185,0.42003,0.41324,0.44817,0.44715,0.44508,0.4466
"P02538",0.37125,0.79702,1.0001,1.0276,1.0098,1.0971,1.1029,1.0995
"O95219",0.37067,0.47176,0.46432,0.65481,0.67256,0.66583,0.66201,0.66053
"O15173",0.37047,0.34736,0.36839,0.36432,0.35909,0.35437,0.35216,0.3519
"O00471",0.37038,0.48076,0.48542,0.51532,0.50702,0.5169,0.51443,0.51278
"Q9H1C4",0.37023,0.33579,0.43636,0.42927,0.42174,0.44189,0.46898,0.48851
"Q14258",0.36983,0.33573,0.33056,0.32489,0.31945,0.31598,0.31579,0.31532
"P16403",0.36981,0.34104,0.34018,0.38441,0.38248,0.42515,0.42377,0.42414
"P04003",0.36968,0.76247,0.7518,0.74403,0.83305,0.83708,0.83383,0.84759
"Q9BTY7",0.36968,0.33626,0.35849,0.43109,0.4249,0.43662,0.43425,0.43345
"Q15833",0.36966,0.41251,0.41618,0.41771,0.41476,0.42282,0.43373,0.43452
"Q13617",0.36898,0.42751,0.4244,0.41837,0.45138,0.44811,0.44544,0.4447
"P14317",0.36836,0.3503,0.43404,0.48518,0.49454,0.54854,0.54586,0.59703
"P52735",0.36808,0.34346,0.35343,0.43386,0.43003,0.47158,0.48154,0.49084
"O15269",0.36789,0.35058,0.35032,0.34432,0.33812,0.34545,0.34329,0.34475
"Q9H4G4",0.36616,0.45911,0.49291,0.53758,0.53973,0.58184,0.57936,0.57814
"Q9UKM9",0.36603,0.33762,0.38057,0.37405,0.37249,0.38125,0.38738,0.39309
"P11413",0.36579,0.36831,0.36423,0.36098,0.39979,0.40207,0.41027,0.40938
"P12429",0.36574,0.34606,0.48902,0.48659,0.51114,0.50513,0.63231,0.63092
"P46782",0.36573,0.36064,0.37291,0.36629,0.38304,0.37958,0.37978,0.37972
"P10412",0.36566,0.3361,0.40527,0.4104,0.40505,0.42649,0.42696,0.42757
"Q9NYU2",0.36498,0.35891,0.40573,0.40356,0.41565,0.41299,0.41397,0.41343
"Q92604",0.3647,0.39809,0.42569,0.42418,0.45287,0.48011,0.48516,0.49044
"Q6L8Q7",0.36377,0.40423,0.4084,0.40137,0.42636,0.42311,0.42441,0.42644
"Q96T23",0.3628,0.33767,0.38459,0.37805,0.37248,0.39051,0.4035,0.40683
"P46781",0.36211,0.39487,0.38819,0.38723,0.38977,0.38765,0.38526,0.38396
"Q9UKA9",0.36196,0.40341,0.39822,0.41463,0.42034,0.4231,0.42444,0.43198
"P49720",0.36161,0.34005,0.33429,0.33075,0.33894,0.33865,0.34105,0.34316
"O95870",0.36148,0.48681,0.47902,0.47082,0.46572,0.47329,0.47245,0.4752
"P32456",0.36141,0.4097,0.41264,0.42585,0.45153,0.46868,0.46658,0.46521
"O75391",0.3605,0.33355,0.34078,0.5268,0.55812,0.58931,0.58706,0.59105
"O75880",0.36034,0.58199,0.58227,0.57341,0.58655,0.58942,0.59627,0.59451
"P08865",0.35984,0.3864,0.37975,0.37309,0.36638,0.37146,0.38113,0.38026
"Q14435",0.35925,0.49206,0.54601,0.55378,0.54931,0.55845,0.58376,0.59644
"Q15223",0.35832,0.93822,0.9372,0.92904,0.92135,0.91296,0.91163,0.9082
"O15498",0.35821,0.35102,0.34633,0.34134,0.33537,0.34032,0.33857,0.35001
"Q86V81",0.35818,0.43932,0.43181,0.46807,0.47496,0.47514,0.5281,0.52668
"P20073",0.35727,0.32582,0.32936,0.34343,0.34109,0.337,0.33574,0.34461
"Q92544",0.35707,0.73542,0.7348,0.75683,0.74738,0.82742,0.82248,0.82928
"Q00610",0.35645,0.33268,0.3299,0.32547,0.32013,0.32027,0.31947,0.31852
"O75608",0.3563,0.32493,0.33896,0.37658,0.44223,0.44275,0.50613,0.50464
"P08236",0.356,0.40817,0.47136,0.51137,0.5189,0.5257,0.52581,0.54742
"Q04726",0.35556,0.57778,0.56903,0.72271,0.75455,0.83309,0.82968,0.83298
"P12830",0.35525,0.98834,0.98035,0.96295,0.94576,0.93369,0.9305,0.92697
"Q8NC51",0.35483,0.40627,0.41999,0.41801,0.41188,0.41085,0.40828,0.4112
"Q2TAY7",0.35475,0.36553,0.37338,0.36706,0.36268,0.37781,0.3994,0.40187
"Q9UQ35",0.35471,0.32582,0.3204,0.31496,0.37875,0.38181,0.39536,0.39602
"Q9P035",0.35425,0.3305,0.33574,0.3402,0.33446,0.33027,0.33639,0.33539
"O95833",0.35335,1.4177,1.4535,1.4977,1.4886,1.4856,1.4897,1.4927
"Q9HCE6",0.35326,0.63285,0.62616,0.64913,0.63921,0.63215,0.63941,0.63805
"P62753",0.35307,0.35686,0.35185,0.34612,0.34339,0.33917,0.33825,0.33951
"Q9P2R3",0.35265,0.32223,0.31719,0.31165,0.31005,0.30657,0.30537,0.31254
"Q9Y5Y6",0.35261,0.40129,0.42668,0.41945,0.41548,0.41145,0.43284,0.43745
"Q29RF7",0.35248,0.33254,0.33379,0.33569,0.33661,0.35165,0.35812,0.36779
"P09471",0.35235,0.43241,0.42496,0.4482,0.53107,0.55099,0.55525,0.60707
"Q07020",0.35227,0.36462,0.36867,0.36349,0.37387,0.38488,0.38259,0.38449
"Q9HCS7",0.3519,0.3359,0.37772,0.41767,0.44808,0.45158,0.45174,0.45803
"P13987",0.35154,0.42947,0.42226,0.43138,0.42565,0.4398,0.44556,0.45283
"Q96QK1",0.35152,0.34522,0.33961,0.3382,0.3321,0.33443,0.33286,0.33187
"Q6P1J9",0.35088,0.32775,0.33989,0.33385,0.33357,0.33237,0.33053,0.33204
"Q6QNY1",0.35062,0.47327,0.46553,0.47368,0.47093,0.47517,0.4722,0.47041
"P29692",0.34997,0.33486,0.33516,0.33128,0.32644,0.3328,0.33572,0.34243
"P08253",0.34958,0.59526,0.58547,0.59335,0.61578,0.61931,0.61817,0.63415
"Q02818",0.3495,0.31804,0.31961,0.36303,0.35811,0.35363,0.35297,0.35383
"Q14746",0.34937,0.36169,0.35573,0.4379,0.45634,0.49887,0.50632,0.50486
"P07437",0.34915,0.38744,0.38075,0.37623,0.37458,0.36966,0.36755,0.36785
"O14744",0.34914,0.35511,0.3504,0.3626,0.37456,0.36964,0.36733,0.36658
"P62995",0.3491,0.31777,0.32838,0.32254,0.3177,0.3136,0.3148,0.32101
"Q13242",0.34845,0.52893,0.53754,0.52953,0.54212,0.53553,0.56306,0.56692
"P62140",0.34841,0.32298,0.31794,0.3323,0.33147,0.3272,0.33372,0.3347
"Q9UPY8",0.34838,0.36779,0.36615,0.39701,0.53255,0.54087,0.5502,0.56344
"Q9UIA9",0.34831,0.31862,0.31979,0.31903,0.33203,0.33288,0.33467,0.33392
"Q96A35",0.34812,0.3251,0.34962,0.40758,0.45043,0.44866,0.48463,0.48488
"Q9UQN3",0.34756,0.57244,0.56273,0.56881,0.57242,0.56835,0.56577,0.56391
"Q9NTK5",0.34748,0.36721,0.3609,0.37558,0.37922,0.37639,0.38121,0.37978
"Q9P2B4",0.34736,0.31894,0.43339,0.45778,0.56209,0.57082,0.57005,0.57522
"Q9UPU5",0.34717,0.44384,0.4572,0.47821,0.48525,0.49186,0.4938,0.50133
"Q9UBL3",0.34654,0.45606,0.45046,0.44603,0.48542,0.49223,0.49616,0.50356
"P05388",0.3464,0.47339,0.46537,0.46075,0.48057,0.47813,0.47858,0.47716
"Q96K17",0.34635,0.53226,0.52366,0.51438,0.58074,0.5756,0.61023,0.61629
"O95394",0.34624,0.31937,0.34644,0.35998,0.43549,0.45523,0.46951,0.4761
"P16455",0.3456,0.48413,0.50582,0.49731,0.48874,0.48342,0.48232,0.48523
"O00231",0.34559,0.33167,0.32827,0.32733,0.33724,0.33445,0.33453,0.3334
"Q9H3K2",0.34532,0.33116,0.33892,0.33757,0.43729,0.45122,0.45655,0.45837
"Q8WZA0",0.34513,0.31905,0.31365,0.31324,0.32312,0.32179,0.33494,0.33393
"P62888",0.34498,0.32376,0.31817,0.35909,0.35339,0.37121,0.36922,0.36894
"Q9NQZ2",0.34473,0.43724,0.43323,0.42578,0.44186,0.43605,0.43362,0.4321
"P06748",0.34469,0.36278,0.35917,0.39262,0.391,0.38621,0.39606,0.39482
"Q7Z4H3",0.34468,0.42897,0.4236,0.42308,0.42104,0.43917,0.43721,0.43805
"Q8WXI4",0.34437,0.46541,0.50635,0.50979,0.50512,0.53113,0.52867,0.56271
"O43633",0.34393,0.31247,0.3071,0.31276,0.30718,0.31428,0.32967,0.32856
"Q92665",0.3439,0.49119,0.49953,0.4969,0.49256,0.48633,0.48447,0.49273
"Q6PCE3",0.34386,0.47518,0.60529,0.66089,0.65081,0.64227,0.63825,0.64432
"O95218",0.3436,0.31201,0.30667,0.36494,0.3617,0.45421,0.45621,0.4571
"Q9H3S7",0.34334,0.51561,0.51218,0.5036,0.49451,0.49098,0.49475,0.49485
"P39687",0.34334,0.31136,0.31518,0.3415,0.37703,0.41761,0.42487,0.42976
"P25398",0.34309,0.33435,0.32878,0.3337,0.32933,0.33203,0.33012,0.32977
"P35813",0.34278,0.35652,0.36354,0.35759,0.37285,0.36949,0.36727,0.36601
"Q8TCJ2",0.34251,0.31068,0.33683,0.33512,0.37717,0.38073,0.37997,0.37873
"Q9H6S3",0.34155,1.2555,1.2684,1.2461,1.2252,1.2149,1.2138,1.2092
"P60953",0.34104,0.31504,0.31402,0.31198,0.30673,0.30863,0.31423,0.31358
"P55735",0.3409,0.32155,0.34758,0.38131,0.39869,0.39427,0.39192,0.39971
"O95881",0.34006,0.33084,0.34066,0.43692,0.43681,0.43148,0.42981,0.4282
"Q9Y2W1",0.33997,0.30855,0.31322,0.30816,0.32149,0.32174,0.31978,0.32985
"Q96T37",0.33993,0.36912,0.36587,0.36055,0.37716,0.40657,0.41384,0.41841
"O95292",0.33968,0.5701,0.56189,0.59078,0.58282,0.57905,0.58283,0.58312
"Q9BRA2",0.33959,0.31477,0.38976,0.39236,0.38933,0.39056,0.40658,0.40866
"Q8N5N7",0.3394,0.31151,0.37002,0.42306,0.46834,0.46658,0.46534,0.46535
"P52789",0.33926,0.4411,0.46984,0.46611,0.51831,0.52725,0.52414,0.52306
"P54136",0.33894,0.32058,0.3153,0.3231,0.36104,0.35679,0.35828,0.35706
"Q00839",0.33893,0.31636,0.32888,0.32324,0.31811,0.31426,0.3178,0.32423
"O75937",0.33855,0.33967,0.34336,0.33978,0.33375,0.3349,0.33613,0.34279
"Q16222",0.33835,0.36207,0.56259,0.57693,0.57246,0.60462,0.60226,0.60533
"Q8WXX5",0.3382,0.32894,0.3917,0.3966,0.39131,0.44637,0.4439,0.44223
"P62495",0.33719,0.3452,0.34033,0.35638,0.35006,0.34571,0.34358,0.34227
"Q16531",0.33715,0.30718,0.33216,0.35569,0.38431,0.38071,0.37953,0.37888
"O00232",0.33715,0.37863,0.37403,0.38476,0.37811,0.40327,0.41078,0.40954
"Q8IVD9",0.33703,0.36914,0.3628,0.36739,0.36982,0.36512,0.36301,0.36294
"Q96HN2",0.33672,0.56012,0.56887,0.61035,0.63505,0.74948,0.75697,0.75521
"P62701",0.33571,0.33734,0.33311,0.33782,0.3393,0.34278,0.34067,0.33941
"Q96K76",0.33542,0.34104,0.34056,0.35679,0.36568,0.3649,0.36505,0.3642
"Q9UJS0",0.33501,0.40521,0.40434,0.4092,0.48584,0.48061,0.50058,0.50011
"P10586",0.33461,0.45766,0.46396,0.52676,0.52278,0.51646,0.51672,0.52903
"P22087",0.33419,0.33637,0.3509,0.35773,0.35127,0.35205,0.3583,0.36246
"A6NC98",0.33407,0.36178,0.36786,0.46017,0.64259,0.66047,0.65815,0.65989
"O43768",0.33404,0.47747,0.47134,0.48513,0.51258,0.50603,0.53952,0.54414
"P49757",0.33355,0.41117,0.41978,0.43355,0.42608,0.42049,0.44744,0.45507
"P62258",0.33316,0.31256,0.30717,0.3021,0.30088,0.30305,0.30162,0.31341
"Q06323",0.33188,0.30136,0.3099,0.30552,0.30295,0.31425,0.31818,0.31703
"Q12802",0.33181,0.3073,0.31193,0.31156,0.30702,0.30512,0.33594,0.34252
"Q6NUQ4",0.33165,0.39357,0.44031,0.43298,0.43387,0.43054,0.4416,0.44445
"Q14203",0.33088,0.30002,0.29517,0.29169,0.289,0.28637,0.28649,0.28594
"P61966",0.33087,0.65069,0.63956,0.6286,0.62085,0.61847,0.6146,0.61389
"Q8WWP7",0.33073,0.30666,0.48678,0.48228,0.48193,0.55166,0.5581,0.56348
"O00204",0.33026,1.0504,1.1312,1.1608,1.1408,1.1267,1.1233,1.1204
"Q9UIV8",0.33023,1.2428,1.2844,1.4071,1.3942,1.4601,1.4523,1.4514
"Q9H9B4",0.33006,0.33677,0.35422,0.34797,0.37733,0.38439,0.38214,0.38201
"P49257",0.3296,0.30525,0.37258,0.44451,0.47494,0.46875,0.46611,0.46774
"O94979",0.32953,0.33461,0.3408,0.3932,0.40099,0.39811,0.39621,0.39649
"P47914",0.32946,0.42154,0.41484,0.42881,0.46563,0.47099,0.48591,0.48591
"P30101",0.3293,0.30913,0.33943,0.40596,0.39971,0.40268,0.40091,0.39949
"Q9P015",0.32882,0.33869,0.33692,0.37962,0.44518,0.44276,0.4404,0.43914
"P29372",0.32829,0.32022,0.42149,0.4365,0.43102,0.42698,0.43771,0.43851
"P84103",0.32789,0.30762,0.30432,0.37107,0.36824,0.36787,0.39761,0.3966
"Q15386",0.32771,0.29853,0.2992,0.31307,0.30762,0.37042,0.39618,0.3949
"P62328",0.32746,0.31963,0.37107,0.41464,0.49269,0.50589,0.5294,0.53322
"Q9H9H4",0.32743,0.54973,0.5433,0.53516,0.53137,0.54398,0.55412,0.55304
"P55884",0.32723,0.29927,0.29449,0.31389,0.30924,0.30594,0.30404,0.30303
"P25789",0.32718,0.3408,0.33495,0.33657,0.3384,0.33395,0.33192,0.33124
"Q7Z6Z7",0.32698,0.29653,0.29588,0.2986,0.2933,0.30456,0.31301,0.31853
"P42785",0.32689,0.3535,0.35396,0.36736,0.36244,0.37538,0.37444,0.37568
"Q9H444",0.32678,0.31401,0.31336,0.31393,0.31212,0.34253,0.35828,0.3599
"Q8N3Y7",0.32667,1.039,1.036,1.167,1.1612,1.146,1.1427,1.1384
"Q92747",0.32649,0.63701,0.64646,0.6529,0.6427,0.63651,0.63575,0.63376
"Q07960",0.32508,0.321,0.31556,0.31248,0.32291,0.33141,0.32967,0.33099
"Q07955",0.32493,0.30669,0.30875,0.30531,0.30371,0.30977,0.31844,0.3255
"Q68EM7",0.32492,0.37394,0.3884,0.38607,0.37927,0.40266,0.4085,0.41204
"Q13347",0.32475,0.29475,0.28992,0.3001,0.29469,0.29154,0.28986,0.28961
"Q9Y296",0.32468,0.40342,0.40634,0.39956,0.42114,0.41569,0.41324,0.41206
"Q08378",0.32448,0.36934,0.38329,0.39041,0.39311,0.44172,0.44223,0.44231
"O00303",0.32404,0.30946,0.31455,0.31685,0.32565,0.3216,0.32283,0.33346
"Q99808",0.32386,0.39922,0.53754,0.62684,0.6801,0.68312,0.6904,0.68899
"P26640",0.32371,0.29943,0.29763,0.29234,0.31938,0.31542,0.31364,0.31417
"Q13057",0.32325,0.32778,0.33622,0.33149,0.33867,0.35171,0.35025,0.35699
"Q96FW1",0.32297,0.29277,0.28847,0.32572,0.31997,0.32135,0.32494,0.32538
"Q5T1M5",0.32195,0.3411,0.33529,0.32939,0.33234,0.32929,0.33407,0.333
"Q9Y3D0",0.32175,0.39174,0.38999,0.42261,0.41523,0.4839,0.48127,0.48012
"Q9H1C7",0.32155,0.72521,0.73712,0.75629,0.74285,0.7331,0.7288,0.72736
"Q9BS26",0.32139,0.30033,0.30431,0.32593,0.32194,0.32242,0.32598,0.34643
"Q14847",0.32132,0.33656,0.343,0.39508,0.40759,0.40263,0.40086,0.40103
"P42858",0.32128,0.36038,0.36059,0.35965,0.35317,0.44782,0.44758,0.44828
"P62913",0.32123,0.35677,0.35445,0.34941,0.34346,0.37231,0.36999,0.3721
"Q13363",0.32112,0.31265,0.31962,0.31416,0.30882,0.30605,0.30686,0.30633
"Q96A49",0.32085,0.41386,0.40727,0.4261,0.4189,0.41578,0.41966,0.41942
"P50552",0.32065,0.3884,0.4207,0.42481,0.45494,0.48814,0.50003,0.50004
"P61764",0.32058,0.32011,0.3308,0.32571,0.39625,0.42506,0.49541,0.50569
"Q9UI10",0.32049,0.55788,0.56167,0.55396,0.54785,0.54371,0.55121,0.55056
"P57740",0.32026,0.31728,0.32815,0.33505,0.35102,0.4206,0.42127,0.42975
"Q9HD33",0.32012,0.40403,0.41922,0.45758,0.46669,0.46338,0.46993,0.48326
"Q96M27",0.32003,0.59121,0.62312,0.67393,0.69978,0.69712,0.69277,0.69139
"P33316",0.31934,0.46758,0.51951,0.51062,0.50146,0.49577,0.51366,0.52107
"Q9BVL4",0.31931,0.31051,0.30623,0.30319,0.37202,0.37041,0.37071,0.36931
"Q9NR28",0.31881,0.31316,0.34837,0.34258,0.35052,0.36723,0.36496,0.36882
"P22314",0.31861,0.28907,0.28634,0.2813,0.2857,0.29432,0.29468,0.29368
"P11216",0.31855,0.47688,0.49439,0.48587,0.47951,0.5188,0.52482,0.52481
"Q9H270",0.31822,0.30593,0.30094,0.29677,0.32956,0.34601,0.3606,0.35923
"Q8IWE2",0.31807,0.60259,0.62445,0.64564,0.63422,0.63589,0.63982,0.6473
"Q8TEM1",0.31788,0.41444,0.57504,0.57207,0.56755,0.73071,0.75017,0.7625
"Q969L2",0.31788,1.3969,1.3733,1.384,1.3754,1.3585,1.3535,1.3519
"P40121",0.31774,0.36964,0.36464,0.36677,0.39872,0.44739,0.4446,0.45815
"Q9NR45",0.31755,0.55217,0.64436,0.69804,0.68605,0.68662,0.68305,0.69145
"P23396",0.31718,0.35207,0.34717,0.34182,0.33918,0.33657,0.33448,0.33333
"P61163",0.31687,0.29678,0.29166,0.30777,0.30728,0.30505,0.30343,0.30855
"Q4G0N4",0.31609,0.28678,0.41358,0.41682,0.41746,0.41266,0.41809,0.41651
"P50897",0.31571,0.28622,0.3085,0.35226,0.34712,0.34446,0.34348,0.34919
"Q9HBH5",0.31565,0.37097,0.36614,0.36176,0.41277,0.41267,0.41036,0.40916
"O60506",0.31558,0.31905,0.31354,0.30819,0.30315,0.30309,0.30137,0.30308
"Q9NT62",0.31484,0.30229,0.29716,0.30282,0.30332,0.31105,0.31099,0.31316
"Q9BXF6",0.31454,0.29439,0.28999,0.28529,0.29662,0.3596,0.35925,0.35867
"Q9NVJ2",0.31452,0.31712,0.31955,0.31659,0.35902,0.35463,0.35331,0.35223
"P37802",0.3142,0.29193,0.32489,0.36401,0.38152,0.37738,0.37513,0.38112
"P53365",0.31418,0.61485,0.7511,0.75172,0.73828,0.88503,0.88396,0.88412
"P46734",0.31351,0.35829,0.36271,0.35642,0.3548,0.38006,0.37775,0.38672
"Q15020",0.31344,0.31571,0.36645,0.3761,0.44499,0.44234,0.44655,0.44671
"O75410",0.31337,0.37298,0.36797,0.47643,0.4705,0.5195,0.53501,0.53752
"Q9NP72",0.31328,0.3021,0.30649,0.30347,0.30746,0.30814,0.32718,0.32594
"Q13595",0.31305,0.41473,0.42346,0.41865,0.41175,0.47843,0.48221,0.4827
"Q8N684",0.31229,0.37747,0.37822,0.37219,0.3696,0.38086,0.38289,0.40599
"P57737",0.3121,0.33254,0.3796,0.3776,0.3708,0.4706,0.46909,0.48084
"P29144",0.31207,0.31585,0.3111,0.30836,0.30749,0.34176,0.3456,0.34442
"P20930",0.31062,0.29472,0.64455,0.66939,0.68818,0.84622,0.84314,0.84933
"P49721",0.31047,0.32641,0.3208,0.31815,0.3138,0.31296,0.31125,0.31011
"Q96GF1",0.30982,0.29702,0.37309,0.44095,0.43466,0.43086,0.43417,0.43252
"Q13144",0.30931,0.38024,0.40084,0.40398,0.48664,0.48269,0.48403,0.48331
"P62241",0.30907,0.31268,0.31069,0.31169,0.30784,0.30921,0.30786,0.31067
"Q9Y230",0.3089,0.29903,0.29411,0.28898,0.285,0.30713,0.31648,0.3153
"Q6P587",0.30879,0.29181,0.29199,0.30202,0.4346,0.4346,0.43532,0.43453
"Q7Z434",0.30836,0.38753,0.3909,0.38691,0.39469,0.4032,0.40884,0.40739
"Q9P253",0.30776,0.30703,0.30381,0.29884,0.29382,0.29679,0.29518,0.29874
"Q9Y5S9",0.30753,0.28011,0.28164,0.27865,0.27383,0.27118,0.27782,0.28225
"P07195",0.30664,0.60851,0.59804,0.59879,0.62339,0.62227,0.61847,0.6163
"Q9H307",0.30637,0.32267,0.32391,0.32275,0.3213,0.32737,0.33585,0.34786
"O75367",0.30631,0.31874,0.35969,0.37662,0.36984,0.36673,0.365,0.36954
"P17858",0.30597,0.32799,0.32346,0.3345,0.32957,0.35622,0.35406,0.35343
"P52272",0.30586,0.29574,0.29824,0.2938,0.28851,0.28485,0.28357,0.28915
"P60520",0.30585,0.53603,0.54996,0.56549,0.55548,0.56242,0.55943,0.56684
"Q15363",0.30449,0.38713,0.48073,0.47936,0.4729,0.4681,0.49565,0.52182
"O14579",0.30368,0.32651,0.34149,0.37373,0.43698,0.43124,0.43798,0.44549
"Q9BUJ2",0.30361,0.28656,0.30164,0.29887,0.3172,0.31303,0.31553,0.3156
"P82979",0.30304,0.3711,0.3653,0.36969,0.3632,0.38495,0.38849,0.40088
"P51858",0.30298,0.27465,0.27017,0.27784,0.27315,0.28132,0.27976,0.28455
"Q13616",0.30272,0.47187,0.46851,0.46437,0.50573,0.53108,0.53404,0.53257
"Q9BSJ8",0.30234,0.35598,0.35447,0.34878,0.34567,0.34481,0.34734,0.34604
"Q14254",0.30232,0.44104,0.45124,0.46066,0.4649,0.48383,0.48299,0.48116
"O60826",0.30196,0.27407,0.27714,0.28181,0.27675,0.33687,0.33533,0.3389
"P07900",0.30051,0.31762,0.3143,0.3148,0.31742,0.34138,0.3424,0.3517
"Q9Y6C9",0.29995,0.43836,0.43133,0.44612,0.48869,0.48435,0.48241,0.48093
"P20290",0.29956,0.41276,0.47335,0.46495,0.45685,0.45617,0.4535,0.45987
"Q14C86",0.29923,0.29769,0.29256,0.31212,0.30651,0.30263,0.31598,0.33407
